"","site","site_code","date","sampling_cluster","sampling_cluster_median_date","sampling_group_month","sampling_group_year","accession_update","sample_id","ct_hev","Nml_hev","preservative","bff_present_update","nbff_over_sheet","nnonbff_over_sheet"
"4575","Clunes","CLU","2017-09-04",3,2017-09-06,"Sep","2017","ARCLU003","44",0,NA,"AVL","bff_present",2,0
"4576","Clunes","CLU","2017-09-04",3,2017-09-06,"Sep","2017","ARCLU003","45",0,NA,"AVL","bff_present",3,0
"4577","Clunes","CLU","2017-09-04",3,2017-09-06,"Sep","2017","ARCLU003","47",0,NA,"AVL",NA,NA,NA
"4578","Clunes","CLU","2017-09-04",3,2017-09-06,"Sep","2017","ARCLU003","48",0,NA,"AVL",NA,NA,NA
"4579","Clunes","CLU","2017-09-04",3,2017-09-06,"Sep","2017","ARCLU003","49",32,8267.790642,"AVL",NA,NA,NA
"4580","Clunes","CLU","2017-09-04",3,2017-09-06,"Sep","2017","ARCLU003","5",0,NA,"AVL","bff_present",2,0
"4581","Clunes","CLU","2017-09-04",3,2017-09-06,"Sep","2017","ARCLU003","6",0,NA,"AVL","bff_present",6,0
"4582","Clunes","CLU","2017-09-04",3,2017-09-06,"Sep","2017","ARCLU003","7",0,NA,"AVL","bff_present",7,1
"4583","Clunes","CLU","2017-09-04",3,2017-09-06,"Sep","2017","ARCLU003","8",0,NA,"AVL","bff_present",7,0
"4584","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","1",0,NA,"AVL","bff_not_present",0,3
"4585","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","12",0,NA,"AVL","bff_not_present",0,0
"4586","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","13",0,NA,"AVL","bff_not_present",0,4
"4587","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","14",0,NA,"AVL","bff_not_present",0,0
"4588","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","15",0,NA,"AVL","bff_not_present",0,0
"4589","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","16",0,NA,"AVL","bff_not_present",0,2
"4590","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","17",0,NA,"AVL","bff_not_present",0,2
"4591","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","18",0,NA,"AVL",NA,NA,NA
"4592","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","19",0,NA,"AVL","bff_not_present",0,2
"4593","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","22",0,NA,"AVL","bff_present",2,0
"4594","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","23",0,NA,"AVL","bff_not_present",0,2
"4595","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","24",0,NA,"AVL","bff_not_present",0,3
"4596","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","25",0,NA,"AVL","bff_not_present",0,1
"4597","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","26",0,NA,"AVL","bff_not_present",0,2
"4598","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","27",0,NA,"AVL","bff_not_present",0,2
"4599","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","3",0,NA,"AVL","bff_not_present",0,1
"4600","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","31",0,NA,"AVL","bff_present",3,0
"4601","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","32",0,NA,"AVL","bff_present",1,0
"4602","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","33",0,NA,"AVL","bff_present",2,0
"4603","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","34",0,NA,"AVL","bff_present",1,0
"4604","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","35",0,NA,"AVL","bff_present",3,0
"4605","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","36",0,NA,"AVL","bff_present",4,0
"4606","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","37",0,NA,"AVL","bff_not_present",0,0
"4607","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","39",0,NA,"AVL","bff_present",2,0
"4608","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","4",0,NA,"AVL","bff_not_present",0,2
"4609","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","40",0,NA,"AVL","bff_present",1,4
"4610","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","41",0,NA,"AVL","bff_present",1,5
"4611","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","42",0,NA,"AVL","bff_not_present",0,3
"4612","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","43",0,NA,"AVL","bff_not_present",0,2
"4613","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","44",0,NA,"AVL","bff_present",2,1
"4614","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","45",0,NA,"AVL","bff_not_present",0,1
"4615","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","5",0,NA,"AVL","bff_not_present",0,1
"4616","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","6",0,NA,"AVL","bff_not_present",0,2
"4617","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","7",0,NA,"AVL","bff_present",1,0
"4618","Clunes","CLU","2018-02-14",9,2018-02-14,"Feb","2018","ARCLU004","8",0,NA,"AVL","bff_present",1,0
"4619","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","1",0,NA,"AVL","bff_present",1,0
"4620","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","10",0,NA,"AVL","bff_present",4,0
"4621","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","11",0,NA,"AVL","bff_present",1,0
"4622","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","12",0,NA,"AVL","bff_present",2,0
"4623","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","14",0,NA,"AVL","bff_present",2,0
"4624","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","15",0,NA,"AVL","bff_present",1,0
"4625","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","16",0,NA,"AVL",NA,NA,NA
"4626","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","17",0,NA,"AVL","bff_present",2,0
"4627","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","18",0,NA,"AVL","bff_present",1,2
"4628","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","19",0,NA,"AVL",NA,NA,NA
"4629","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","2",0,NA,"AVL","bff_present",2,0
"4630","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","21",24,1156084.213,"AVL",NA,NA,NA
"4631","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","22",0,NA,"AVL","bff_present",2,2
"4632","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","23",0,NA,"AVL","bff_not_present",0,4
"4633","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","24",0,NA,"AVL",NA,NA,NA
"4634","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","3",0,NA,"AVL","bff_present",4,0
"4635","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","31",0,NA,"AVL","bff_not_present",0,0
"4636","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","33",0,NA,"AVL","bff_not_present",0,1
"4637","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","34",0,NA,"AVL","bff_not_present",0,0
"4638","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","36",0,NA,"AVL","bff_not_present",0,0
"4639","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","38",0,NA,"AVL","bff_not_present",0,2
"4640","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","4",0,NA,"AVL","bff_present",2,0
"4641","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","41",0,NA,"AVL","bff_present",1,3
"4642","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","42",0,NA,"AVL","bff_not_present",0,0
"4643","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","43",0,NA,"AVL","bff_present",1,1
"4644","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","44",0,NA,"AVL","bff_present",1,1
"4645","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","45",0,NA,"AVL","bff_present",2,0
"4646","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","46",0,NA,"AVL","bff_not_present",0,1
"4647","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","47",0,NA,"AVL","bff_not_present",0,0
"4648","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","48",0,NA,"AVL","bff_present",0,0
"4649","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","49",0,NA,"AVL","bff_present",1,0
"4650","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","5",0,NA,"AVL","bff_present",7,0
"4651","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","50",0,NA,"AVL","bff_not_present",0,1
"4652","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","51",0,NA,"AVL","bff_present",6,0
"4653","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","52",0,NA,"AVL","bff_present",2,0
"4654","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","53",0,NA,"AVL","bff_present",5,2
"4655","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","54",0,NA,"AVL","bff_present",2,1
"4656","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","56",0,NA,"AVL","bff_not_present",0,0
"4657","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","57",0,NA,"AVL","bff_present",4,0
"4658","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","58",0,NA,"AVL","bff_present",0,0
"4659","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","59",0,NA,"AVL","bff_present",0,0
"4660","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","6",0,NA,"AVL","bff_present",5,0
"4661","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","60",0,NA,"AVL","bff_present",1,0
"4662","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","61",0,NA,"AVL","bff_present",2,0
"4663","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","63",37,377.0417746,"AVL","bff_present",2,0
"4664","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","64",0,NA,"AVL","bff_not_present",0,0
"4665","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","65",0,NA,"AVL","bff_not_present",0,0
"4666","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","66",0,NA,"AVL","bff_present",1,0
"4667","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","67",0,NA,"AVL","bff_present",2,0
"4668","Clunes","CLU","2018-05-14",12,2018-05-19,"May","2018","ARCLU005","7",0,NA,"AVL","bff_present",3,0
"4669","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","1",0,NA,"AVL","bff_present",5,0
"4670","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","10",0,NA,"AVL","bff_present",7,0
"4671","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","13",0,NA,"AVL","bff_present",3,0
"4672","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","14",0,NA,"AVL","bff_not_present",0,0
"4673","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","15",0,NA,"AVL","bff_not_present",0,0
"4674","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","19",0,NA,"AVL","bff_present",2,0
"4675","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","2",0,NA,"AVL","bff_present",14,0
"4676","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","20",0,NA,"AVL","bff_present",2,2
"4677","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","21",0,NA,"AVL","bff_present",1,2
"4678","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","22",0,NA,"AVL","bff_present",13,2
"4679","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","23",0,NA,"AVL","bff_present",4,2
"4680","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","24",0,NA,"AVL","bff_present",7,2
"4681","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","25",0,NA,"AVL","bff_not_present",0,1
"4682","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","27",0,NA,"AVL","bff_present",2,0
"4683","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","28",0,NA,"AVL","bff_present",5,1
"4684","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","29",33,4458.507185,"AVL","bff_present",1,0
"4685","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","3",0,NA,"AVL","bff_present",8,0
"4686","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","30",0,NA,"AVL","bff_not_present",0,1
"4687","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","32",0,NA,"AVL","bff_present",2,0
"4688","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","33",0,NA,"AVL","bff_present",4,0
"4689","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","37",0,NA,"AVL","bff_present",1,0
"4690","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","38",0,NA,"AVL","bff_present",1,0
"4691","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","39",0,NA,"AVL","bff_present",5,0
"4692","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","4",0,NA,"AVL","bff_present",8,0
"4693","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","40",0,NA,"AVL","bff_present",1,0
"4694","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","41",0,NA,"AVL","bff_not_present",0,0
"4695","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","42",0,NA,"AVL","bff_present",1,0
"4696","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","43",0,NA,"AVL","bff_present",3,0
"4697","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","44",0,NA,"AVL","bff_present",3,0
"4698","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","47",0,NA,"AVL","bff_not_present",0,0
"4699","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","49",0,NA,"AVL","bff_present",2,0
"4700","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","5",37,377.0417746,"AVL","bff_present",15,0
"4701","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","56",0,NA,"AVL","bff_present",3,0
"4702","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","57",0,NA,"AVL","bff_present",3,0
"4703","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","58",0,NA,"AVL","bff_present",2,0
"4704","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","59",0,NA,"AVL","bff_present",2,0
"4705","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","6",35,1296.550601,"AVL","bff_present",6,0
"4706","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","60",0,NA,"AVL","bff_present",4,0
"4707","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","61",0,NA,"AVL","bff_present",3,0
"4708","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","64",0,NA,"AVL","bff_present",3,0
"4709","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","7",0,NA,"AVL","bff_present",5,0
"4710","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","8",0,NA,"AVL","bff_present",6,0
"4711","Clunes","CLU","2018-06-11",13,2018-06-06,"Jun","2018","ARCLU006","9",0,NA,"AVL","bff_present",4,0
"4712","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","1",0,NA,"AVL","bff_present",3,0
"4713","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","10",0,NA,"AVL","bff_present",6,0
"4714","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","11",25,623432.5462,"AVL","bff_present",8,1
"4715","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","12",0,NA,"AVL","bff_present",4,0
"4716","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","13",32,8267.790642,"AVL","bff_present",15,0
"4717","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","14",0,NA,"AVL","bff_present",3,0
"4718","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","15",0,NA,"AVL","bff_present",1,0
"4719","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","16",37,377.0417746,"AVL","bff_present",2,1
"4720","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","18",0,NA,"AVL","bff_present",6,0
"4721","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","19",37,377.0417746,"AVL","bff_present",5,0
"4722","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","2",0,NA,"AVL","bff_present",5,0
"4723","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","20",0,NA,"AVL","bff_present",5,0
"4724","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","21",0,NA,"AVL","bff_present",4,0
"4725","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","22",32,8267.790642,"AVL","bff_present",6,0
"4726","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","24",0,NA,"AVL","bff_present",6,0
"4727","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","25",0,NA,"AVL","bff_present",NA,NA
"4728","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","3",0,NA,"AVL","bff_present",7,0
"4729","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","4",0,NA,"AVL","bff_present",4,0
"4730","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","43",29,52721.70793,"AVL","bff_not_present",0,0
"4731","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","44",34,2404.304509,"AVL","bff_present",3,0
"4732","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","45",0,NA,"AVL","bff_present",3,0
"4733","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","46",37,377.0417746,"AVL","bff_present",4,0
"4734","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","47",0,NA,"AVL","bff_present",5,0
"4735","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","48",31,15331.67028,"AVL","bff_present",5,0
"4736","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","49",0,NA,"AVL","bff_present",2,1
"4737","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","5",0,NA,"AVL","bff_present",4,0
"4738","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","50",31,15331.67028,"AVL","bff_present",8,0
"4739","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","51",0,NA,"AVL","bff_present",5,0
"4740","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","52",0,NA,"AVL","bff_present",6,0
"4741","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","53",0,NA,"AVL","bff_present",5,0
"4742","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","54",38,203.3243866,"AVL","bff_present",3,0
"4743","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","55",35,1296.550601,"AVL","bff_present",5,0
"4744","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","56",36,699.1807631,"AVL","bff_present",2,0
"4745","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","57",32,8267.790642,"AVL","bff_present",2,0
"4746","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","58",0,NA,"AVL","bff_present",5,0
"4747","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","59",0,NA,"AVL","bff_not_present",0,0
"4748","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","6",35,1296.550601,"AVL","bff_present",9,0
"4749","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","60",0,NA,"AVL","bff_present",2,0
"4750","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","61",36,699.1807631,"AVL","bff_present",4,0
"4751","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","62",35,1296.550601,"AVL","bff_present",3,0
"4752","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","63",29,52721.70793,"AVL","bff_present",2,0
"4753","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","64",29,52721.70793,"AVL","bff_present",2,0
"4754","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","7",0,NA,"AVL","bff_present",5,1
"4755","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","8",0,NA,"AVL","bff_present",5,0
"4756","Clunes","CLU","2018-08-01",15,2018-07-26,"Jul","2018","ARCLU007","9",0,NA,"AVL","bff_present",8,0
"4757","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","1",0,NA,"AVL","bff_present",1,0
"4758","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","10",0,NA,"AVL","bff_present",11,0
"4759","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","11",33,4458.507185,"AVL","bff_present",3,0
"4760","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","12",0,NA,"AVL","bff_present",1,0
"4761","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","16",0,NA,"AVL","bff_present",7,0
"4762","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","17",30,28430.82557,"AVL","bff_present",5,0
"4763","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","18",35,1296.550601,"AVL","bff_present",5,0
"4764","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","19",0,NA,"AVL","bff_present",4,0
"4765","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","2",0,NA,"AVL","bff_not_present",0,0
"4766","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","20",0,NA,"AVL","bff_present",7,0
"4767","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","21",0,NA,"AVL","bff_present",1,0
"4768","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","22",0,NA,"AVL","bff_not_present",0,0
"4769","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","23",0,NA,"AVL","bff_present",1,0
"4770","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","24",28,97766.36559,"AVL","bff_present",14,0
"4771","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","25",0,NA,"AVL","bff_present",3,0
"4772","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","26",0,NA,"AVL","bff_present",1,0
"4773","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","27",0,NA,"AVL","bff_present",3,0
"4774","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","28",34,2404.304509,"AVL","bff_present",5,0
"4775","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","29",0,NA,"AVL","bff_not_present",0,0
"4776","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","3",0,NA,"AVL","bff_present",3,0
"4777","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","30",0,NA,"AVL","bff_not_present",0,0
"4778","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","31",0,NA,"AVL","bff_not_present",0,4
"4779","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","32",0,NA,"AVL","bff_not_present",0,1
"4780","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","33",37,377.0417746,"AVL","bff_present",8,0
"4781","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","34",0,NA,"AVL","bff_present",9,0
"4782","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","35",0,NA,"AVL","bff_present",9,0
"4783","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","36",36,699.1807631,"AVL","bff_present",10,0
"4784","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","43",0,NA,"AVL","bff_present",2,0
"4785","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","44",0,NA,"AVL","bff_present",2,2
"4786","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","45",0,NA,"AVL","bff_not_present",0,2
